meshes/dungeons/nordic/exterior/dwellings/nordwelling01extbasea.nif	Triangles x304, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/nordic/exterior/dwellings/nordwelling02extbasea.nif	Triangles x2, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/dungeons/nordic/exterior/dwellings/nordwelling03extbaseb.nif	Triangles x406, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/nordic/exterior/magicstoneconjuration01.nif	Value x5
meshes/dungeons/nordic/exterior/nortmpextplatfloorraised02.nif	Triangles x70, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/nordic/exterior/rubble/norextrubblepile03.nif	Num Filters x1, Filters x1
meshes/dungeons/nordic/exterior/rubble/norextrubblepile04.nif	Num Filters x1, Filters x1
meshes/dungeons/nordic/levers/pullchain/genpullchain01.nif	Triangles x267, Num Vertices x1, Data Size x1, Vertex Data x1, Layer x1, Broad Phase Type x1
meshes/dungeons/nordic/levers/pullchainanim/genpullchainanim01.nif	Triangles x267, BSFurnitureMarkerNode x1, Num Vertices x1, Data Size x1, Vertex Data x1, Layer x1
meshes/dungeons/nordic/pits/norpitcoroutr01.nif	Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/nordic/pits/norpitwallfront01.nif	Triangles x1235, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/dungeons/nordic/pits/norpitwallfrontstairs01.nif	Triangles x7075, Num Vertices x4, Data Size x4, Vertex Data x4
meshes/dungeons/nordic/pits/norpitwallfrontstairs02.nif	Triangles x3738, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/dungeons/nordic/pits/norpitwallfronttormbgfrontr01.nif	Triangles x832, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/dungeons/nordic/pits/norpitwallfronttormbgsidel01.nif	Triangles x1912, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/dungeons/nordic/pits/norpitwallsidestairs02.nif	Triangles x5353, Num Vertices x4, Data Size x4, Vertex Data x4
meshes/dungeons/nordic/platforms/norplatbgtower01.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/dungeons/nordic/platforms/norplatcorin02.nif	Num Vertices x1, Data Size x1, Vertex Data x1, Triangles x1
meshes/dungeons/nordic/platforms/norplatwallstair02.nif	Triangles x114, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/nordic/shafts/norrmshaftmidexsm03.nif	Max x1
meshes/dungeons/nordic/shafts/norrmshaftmidstairdeck02.nif	Max x1
meshes/dungeons/nordic/temple/bghalls/nortmphallbg1waystairsdown01.nif	Triangles x10, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/nordic/temple/bghalls/nortmphallbgcolumn03.nif	Triangles x461, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/riften/ratwaybarrel/riftenrwroombdoor02.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/dungeons/riften/ratwaybarrel/riftenrwroombdoorc03.nif	Triangles x216, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1
meshes/dungeons/riften/ratwayhall/riftenrwhall1waytoblack01.nif	Triangles x20, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/riften/ratwayroom/riftenrwroomcorewall02.nif	Max x1
meshes/dungeons/riften/ratwayroom/riftenrwroomladder01.nif	Triangles x321, Max x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/riften/tgroom/riftenrwtgroomroundcorecap01.nif	Triangles x547, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/dungeons/riften/tgroom/riftenrwtgroomroundcorewall02.nif	Max x1
meshes/dungeons/riften/thievesguild/riftenrwarmorydoor01.nif	Triangles x17, Num Text Keys x2, Text Keys x2, Layer x1, Num Vertices x1, Data Size x1
meshes/dungeons/riften/thievesguild/riftenrwtgroomdoor02.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/dungeons/ship/clutter/shipwoodbeamstraight02.nif	Num Vertices x1, Data Size x1, Vertex Data x1, Triangles x1
meshes/dungeons/ship/katariah/shipkatariahanchorwheel01.nif	Triangles x3026, Num Vertices x2, Data Size x2, Vertex Data x2, NiTextKeyExtraData x1, Value x1
meshes/dungeons/ship/katariah/shipkatariahdoor01.nif	Triangles x143, Num Text Keys x2, Text Keys x2, Layer x1, Num Vertices x1, Data Size x1
meshes/dungeons/ship/katariah/shipkatariahdoorload01.nif	Triangles x143, Num Text Keys x2, Text Keys x2, Layer x1, Num Vertices x1, Data Size x1
meshes/dungeons/ship/katariah/shipkatariahtrapdoor01.nif	Triangles x46, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/dungeons/ship/katariah/shipkatariahwheel01.nif	Triangles x2384, Num Vertices x2, Data Size x2, Vertex Data x2, NiTextKeyExtraData x1, Layer x1
meshes/dungeons/ship/katariah/shipkatariahwoodsmbasefloorstairs01.nif	Textures x2
meshes/dungeons/ship/questitems/shipanchorwheel01.nif	Triangles x3026, Num Vertices x2, Data Size x2, Vertex Data x2, NiTextKeyExtraData x1, Value x1
meshes/dungeons/ship/shipcaptainsbroken01.nif	Triangles x4453, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/dungeons/ship/shiplargekatariah02.nif	Triangles x15047, Num Vertices x2, Data Size x2, Vertex Data x2, Num Big Verts x1, Big Verts x1
meshes/dungeons/ship/shiptemp02.nif	Triangles x1680, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/dungeons/ship/shipwrecklarge01.nif	Triangles x34519, Num Vertices x10, Data Size x10, Vertex Data x10, Num Big Verts x1, Big Verts x1
meshes/dungeons/testscalerefnpc01.nif	Vertex Desc x3, Data Size x3
meshes/effects/ambient/fxambbeamslowfog02.nif	Triangles x7, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamsmoke03.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamsmokebig01.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamsmokebig_dim00.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamsmoke_dim04.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamwetmist04.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamwetmistbig_dim02.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamxbdust00.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamxbdustbig01.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxambbeamxbdustbig_dim01.nif	Triangles x19, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxglowfillrndlitbrt.nif	Triangles x6, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxglowfillroundxdim.nif	Triangles x6, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/ambient/fxmistlow01adjust.nif	Name x1, NiBooleanExtraData x1
meshes/effects/ambient/fxmistlow01fix.nif	Name x1, NiBooleanExtraData x1
meshes/effects/ambient/fxmistlow01longfix.nif	Name x1, NiBooleanExtraData x1
meshes/effects/ambient/fxmistlow01longhalfvisadjust.nif	Name x1, NiBooleanExtraData x1
meshes/effects/ambient/fxmistlow02halfvisadjust.nif	Name x1, NiBooleanExtraData x1
meshes/effects/ambient/fxmistlowswirls01.nif	Name x1, NiBooleanExtraData x1
meshes/effects/ambient/fxmistlowswirls02halfvis.nif	Name x1, NiBooleanExtraData x1
meshes/effects/ambient/fxmotesforest01.nif	Flags x2
meshes/effects/c06fxfirebluewithembersheavy.nif	Phase x1, Vertex Desc x1, Flags x1, Value x1
meshes/effects/critterdragonfly01.nif	Controller ID x13, Value x6, Data x6, Node Name x6, Property Type x6, Controller Type x6
meshes/effects/deadfxsalmon01.nif	Unused Float x4, Flags x2, Rotation x2, Translation x2
meshes/effects/fallingdustexplosion01.nif	Vertex Desc x8, Data Size x7, Phase x1, Num Text Keys x1, Text Keys x1
meshes/effects/fxalduinsoulescape.nif	Triangles x839, Vertex Desc x18, Property Type x18, Controller Type x18, Controller ID x18, Interpolator ID x18
meshes/effects/fxalduintimrift.nif	Triangles x958, Value x7, Controller ID x7, Vertex Desc x4, Controller Type x4, Interpolator ID x4
meshes/effects/fxambwaterfallsalmon02.nif	Num Keys x20, Keys x20, Node Name x18, Value x5, NiPathInterpolator x3, NiTransformInterpolator x3
meshes/effects/fxcameraattachblowingfog.nif	Interpolator ID x9, Property Type x6, Controller Type x6, Controller ID x6, Value x3, Data x3
meshes/effects/fxcameraattachfinemist.nif	Controller ID x15, Controller Type x9, Interpolator ID x9, Property Type x6, NiFloatInterpolator x6, NiBoolTimelineInterpolator x3
meshes/effects/fxcameraattachgroundfog.nif	Property Type x4, Controller Type x4, Controller ID x4, Interpolator ID x4, NiBoolInterpolator x2, NiFloatInterpolator x2
meshes/effects/fxcameraattachsmokeheavy.nif	Controller ID x15, Controller Type x9, Interpolator ID x9, Property Type x6, NiFloatInterpolator x6, NiBoolTimelineInterpolator x3
meshes/effects/fxcameraattachupsnow.nif	Interpolator ID x7, Controller Type x6, Controller ID x6, NiBoolTimelineInterpolator x3, NiFloatInterpolator x3, Phase x2
meshes/effects/fxcobwebdangle02.nif	Flags x1
meshes/effects/fxda16barrier.nif	Unused Float x1, Material x1, Layer x1, Broad Phase Type x1, Vertex Desc x1, Data Size x1
meshes/effects/fxdirtmoundpreeffect.nif	Triangles x139, Controller ID x52, Value x36, Controller Type x30, Node Name x27, Interpolator ID x27
meshes/effects/fxdragonbite.nif	Controller ID x10, Controller Type x8, NiBoolTimelineInterpolator x4, Interpolator ID x4, NiFloatInterpolator x4, NiPSysModifierActiveCtlr x2
meshes/effects/fxdrips01tall.nif	Phase x1, Vertex Desc x1
meshes/effects/fxdustbursttiny.nif	Vertex Desc x3, Interpolator ID x2, Data Size x1, Particle Data Size x1, Particle Vertices x1, Particle Normals x1
meshes/effects/fxdustdrop02.nif	Triangles x163, Controller Type x12, Value x12, Interpolator ID x8, Controller ID x6, Time x4
meshes/effects/fxfirewithembers01_cheap.nif	Value x1
meshes/effects/fxfirewithembersheavytoggle.nif	Value x3
meshes/effects/fxfloorsplash01.nif	Phase x1, Vertex Desc x1, Value x1
meshes/effects/fxhavokrockexplosion.nif	Flags x20, Num Text Keys x1, Text Keys x1
meshes/effects/fxnecroskeletonmulti.nif	Phase x3, Vertex Desc x3, NiStringsExtraData x1
meshes/effects/fxskyhaventemple.nif	Controller ID x125, Triangles x125, Controller Type x117, Node Name x97, Property Type x96, Value x61
meshes/effects/fxslowdrip01_blood.nif	Phase x1, Vertex Desc x1
meshes/effects/fxsnowdriftflathalf01.nif	Flags x1
meshes/effects/fxsolitudelighthouseglow.nif	Triangles x118, Num Vertices x4, Data Size x4, Vertex Data x4, Value x1
meshes/effects/fxsplashheavyfountain.nif	Phase x2, Vertex Desc x2
meshes/effects/fxsplashlargechurnirkgnthand.nif	Phase x4, Vertex Desc x4
meshes/effects/fxsplashsmallparticles.nif	Vertex Desc x2, Data Size x1, Particle Data Size x1, Particle Vertices x1, Particle Normals x1, Particle Triangles x1
meshes/effects/fxsteambillow.nif	Triangles x8, Phase x2, Vertex Desc x2, Flags x1, Num Vertices x1, Data Size x1
meshes/effects/fxsteamjet.nif	Triangles x8, Phase x2, Vertex Desc x2, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/fxtg08nightingaleceremonybeams.nif	Triangles x145, Node Name x48, Controller ID x35, Property Type x26, Controller Type x26, Value x16
meshes/effects/fxtimetravelcamattach.nif	Controller ID x18, Controller Type x16, Interpolator ID x12, NiBoolTimelineInterpolator x7, Property Type x6, NiFloatInterpolator x6
meshes/effects/fxwaterfallskirtslope.nif	Phase x2, Vertex Desc x2
meshes/effects/fxwaterfallthin128x128.nif	Phase x1, Vertex Desc x1
meshes/effects/gallusfxbody01.nif	Controller Type x36, Controller ID x36, Node Name x27, Property Type x24, NiBoolInterpolator x12, Value x12
meshes/effects/greybeardwords/fxgreybeardshoutfaas.nif	Triangles x148, Controller ID x13, Controller Type x8, Interpolator ID x8, Vertex Desc x4, NiBoolTimelineInterpolator x4
meshes/effects/greybeardwords/fxgreybeardshoutgron.nif	Triangles x486, Controller ID x13, Controller Type x8, Interpolator ID x8, NiBoolTimelineInterpolator x4, Vertex Desc x4
meshes/effects/greybeardwords/fxgreybeardshoutlok.nif	Triangles x376, Controller ID x13, Controller Type x8, Interpolator ID x8, Vertex Desc x4, NiBoolTimelineInterpolator x4
meshes/effects/greybeardwords/fxgreybeardshoutmaar.nif	Triangles x142, Controller ID x13, Controller Type x8, Interpolator ID x8, Vertex Desc x4, NiBoolTimelineInterpolator x4
meshes/effects/greybeardwords/fxgreybeardshoutnah.nif	Triangles x278, Controller ID x13, Controller Type x8, Interpolator ID x8, NiBoolTimelineInterpolator x4, Vertex Desc x4
meshes/effects/greybeardwords/fxgreybeardshoutsu.nif	Triangles x109, Controller ID x13, Controller Type x8, Interpolator ID x8, Vertex Desc x4, NiBoolTimelineInterpolator x4
meshes/effects/impacteffects/bloodsprayalduinarrowimpact.nif	Vertex Desc x5, Flags x2
meshes/effects/impacteffects/bloodsprayinsectimpact.nif	Vertex Desc x5, Flags x2
meshes/effects/impacteffects/bloodspraylargeimpact01.nif	Vertex Desc x6, Flags x2
meshes/effects/impacteffects/fireballimpact01.nif	Flags x1
meshes/effects/impacteffects/fxdragonlandingimpactsnow.nif	Vertex Desc x3
meshes/effects/impacteffects/fxwpniceimpactsm.nif	Flags x1
meshes/effects/oiltrapexplosion01.nif	Triangles x14, Value x5, Interpolator ID x3, Vertex Desc x2, Data Size x2, Property Type x2
meshes/effects/sovngardeportalseal/sovngardeportalsealdias01.nif	Layer x1, Broad Phase Type x1
meshes/effects/tg09nocturnalfxfirepurple.nif	Phase x1, Vertex Desc x1, Flags x1, Value x1
meshes/effects/trailerfx/rockcliff01trailer01burnt.nif	Value x1
meshes/effects/trailerfx/tfx03.nif	Controller ID x10, Controller Type x8, NiBoolTimelineInterpolator x4, NiFloatInterpolator x4, NiPSysModifierActiveCtlr x2, NiStringsExtraData x1
meshes/effects/trailerfx/tfxbloodshirt.nif	Weight x45, Translation x4, Num Vertices x4, Vertex Weights x4, Num Bones x2, Bones x2
meshes/effects/trailerfx/tfxcamerash16clouds.nif	Interpolator ID x6, Property Type x4, Controller Type x4, Controller ID x4, NiFloatInterpolator x2, NiBoolInterpolator x2
meshes/effects/trailerfx/tfxdragonbreath.nif	Controller ID x10, Controller Type x8, NiBoolTimelineInterpolator x4, NiFloatInterpolator x4, NiPSysModifierActiveCtlr x2, NiStringsExtraData x1
meshes/effects/trailerfx/tfxdsflight.nif	Value x64, Node Name x13, Translation x3, Data x2, NiStringsExtraData x1
meshes/effects/trailerfx/tfxfoottrail.nif	Phase x2, Vertex Desc x2, NiStringsExtraData x1
meshes/effects/trailerfx/tfxmanonfire.nif	Triangles x270, Vertex Desc x5, Phase x4, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/effects/trailerfx/tfxpinedroppings.nif	Phase x3, Vertex Desc x3
meshes/effects/trailerfx/tfxvoicepush.nif	Value x28, Controller ID x25, Controlled Variable x20, Data x20, Flags x15, Next Controller x10
meshes/effects/workingexamples/bloominggradientexample01.nif	Vertex Desc x4, Data Size x4
meshes/furniture/blacksmithforgemarker.nif	Triangles x3049, Triangles Copy x1907, Index x644, Value x219, Controller ID x124, Node Name x121
meshes/furniture/clutter/woodchoppingblockanimating.nif	Triangles x45, Vertex Desc x2, Data Size x2, Interpolator ID x2, BSFurnitureMarkerNode x1, Particle Data Size x1
meshes/furniture/creatureexit/icewraithhamarker01.nif	Textures x2
meshes/furniture/dragonfurniture/imptowerwallcollapse/imptowerwallcollapse01.nif	Controller ID x35, Controller Type x25, Interpolator ID x20, Vertex Desc x14, NiBoolTimelineInterpolator x10, NiPSysModifierActiveCtlr x10
meshes/furniture/dwemer/dwefurniturechair01.nif	Triangles x157, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/furniture/dwemer/dwefurniturehighbench01.nif	Triangles x8015, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/furniture/dwemer/dwefurnituretablea02.nif	Triangles x194, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/dwemer/dwefurnituretablesqa01.nif	Triangles x219, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/furnituremarkerlay.nif	Triangles x772, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/fxspiderwebkitdoorspecial.nif	Vertex Desc x13, Translation x8, Num Bones x8, Bones x8, Rotation x6, Data Size x5
meshes/furniture/highhrothgar/hhfurniturebench01.nif	BSFurnitureMarkerNode x1
meshes/furniture/highhrothgar/hhfurniturechair01.nif	Triangles x10, BSFurnitureMarkerNode x1, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1
meshes/furniture/highhrothgar/hhfurniturechair02.nif	Triangles x25, Num Vertices x2, Data Size x2, Vertex Data x2, BSFurnitureMarkerNode x1, Max x1
meshes/furniture/highhrothgar/hhfurnituretable01.nif	Max x1
meshes/furniture/highhrothgar/hhfurnituretableround01.nif	Max x1
meshes/furniture/highhrothgar/hhlightpedestal01.nif	Triangles x3, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/highhrothgar/hhlightpedestal02.nif	Triangles x789, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/largecookingpot.nif	Flags x4
meshes/furniture/noble/noblebeddouble02.nif	Triangles x1023, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblebedsingle01.nif	Triangles x870, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblebench02.nif	Triangles x64, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblebench03.nif	Triangles x475, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblebench04.nif	Triangles x438, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblechair01.nif	Triangles x133, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblechair02.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/furniture/noble/noblechest01.nif	Triangles x544, Num Vertices x2, Data Size x2, Vertex Data x2, Layer x1
meshes/furniture/noble/noblechestback.nif	Triangles x264, Num Vertices x2, Data Size x2, Vertex Data x2
meshes/furniture/noble/noblechestdrawers01.nif	Triangles x683, Max x2, Num Vertices x2, Data Size x2, Vertex Data x2, Num Big Verts x1
meshes/furniture/noble/noblechestdrawers02.nif	Triangles x139, Max x2, Num Big Verts x1, Num Big Tris x1, Layer x1, Num Vertices x1
meshes/furniture/noble/noblechestdrawersshelf01.nif	Triangles x407, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblecornershelf.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/furniture/noble/noblecrate01.nif	Triangles x187, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/noblecrate02.nif	Triangles x175, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/noblecrate03.nif	Triangles x211, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/noblecrate04.nif	Triangles x219, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/nobledesk01.nif	Triangles x874, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/furniture/noble/nobledesk02.nif	Triangles x1792, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
meshes/furniture/noble/nobledivider01.nif	Triangles x724, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/furniture/noble/nobleendtable01.nif	Triangles x40, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/furniture/noble/nobleendtable02.nif	Triangles x132, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/furniture/noble/nobleendtable03.nif	Triangles x103, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/nobleendtable04.nif	Triangles x11, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblehead.nif	Triangles x177, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/noblelectern01.nif	Triangles x41, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblelongtablewindhelm.nif	Triangles x1305, Num Big Verts x1, Big Verts x1, Num Big Tris x1, Big Tris x1, Num Vertices x1
meshes/furniture/noble/noblenighttable01.nif	Triangles x139, Max x2, Num Big Verts x1, Num Big Tris x1, Layer x1, Num Vertices x1
meshes/furniture/noble/nobleshelf01.nif	Triangles x687, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/nobleshelf02.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/furniture/noble/nobleshelf04.nif	Max x1, Num Big Verts x1, Num Big Tris x1
meshes/furniture/noble/nobleshelf05.nif	Triangles x794, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblesideboard01.nif	Triangles x361, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/nobletablelong01.nif	Triangles x529, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/nobletablelong03.nif	Triangles x933, Num Big Verts x1, Big Verts x1, Num Big Tris x1, Big Tris x1, Num Vertices x1
meshes/furniture/noble/nobletablelong04.nif	Triangles x239, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/nobletablelongbench01.nif	Triangles x775, BSFurnitureMarkerNode x1, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1
meshes/furniture/noble/nobletablelongbench02.nif	Triangles x1021, BSFurnitureMarkerNode x1, Num Big Verts x1, Big Verts x1, Num Big Tris x1, Big Tris x1
meshes/furniture/noble/nobletablelongbench04.nif	Triangles x1297, BSFurnitureMarkerNode x1, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/nobletablelow01.nif	Triangles x761, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/nobletablelow02.nif	Triangles x753, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/nobletableraound01.nif	Triangles x295, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/nobletableshort01.nif	Triangles x757, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/nobletablesquare01.nif	Triangles x567, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/furniture/noble/nobletablethin01.nif	Triangles x267, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblewallshelf01.nif	Triangles x105, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblewallshelf02.nif	Triangles x123, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/noblewardrobe01.nif	Triangles x1802, Num Vertices x2, Data Size x2, Vertex Data x2, Max x1, Num Big Verts x1
meshes/furniture/noble/noblewashbasin01.nif	Triangles x270, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/scoffin.nif	Triangles x37, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/scoffinpoor.nif	Triangles x17, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/noble/sthrone.nif	Triangles x5318, BSFurnitureMarkerNode x1, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1
meshes/furniture/noble/thronedawnstar01.nif	Triangles x1645, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/thronefalkreath01.nif	Triangles x1645, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/thronehjaalmarch01.nif	Triangles x1645, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/throneriften01.nif	Triangles x18, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/noble/thronewinterhold01.nif	Triangles x1645, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/nordic/ruinsbenchtable1sided.nif	Triangles x730, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/nordic/ruinsbenchtable2sided.nif	Triangles x1301, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/nordic/ruinsbookpedestal.nif	Triangles x470, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/furniture/nordic/ruinsbookpedestalshadow.nif	Triangles x448, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/furniture/nordic/ruinssarcophagusbottom01.nif	Triangles x2841, Num Vertices x3, Data Size x3, Vertex Data x3
meshes/furniture/nordic/ruins_bench01.nif	Triangles x140, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/nordic/ruins_benchshadow01.nif	Triangles x52, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/nordic/ruins_chair01.nif	Triangles x769, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/nordic/ruins_chairshadow01.nif	Triangles x740, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/orcfurniture/orcbedsingle01.nif	BSFurnitureMarkerNode x1
meshes/furniture/orcfurniture/orcchair01.nif	Triangles x753, BSFurnitureMarkerNode x1, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1
meshes/furniture/orcfurniture/orcdresser01.nif	Num Text Keys x2, Text Keys x2, Max x1, Num Big Verts x1, Num Big Tris x1
meshes/furniture/orcfurniture/orcendtable01.nif	Triangles x34, Num Text Keys x2, Text Keys x2, Max x1, Num Big Verts x1, Num Big Tris x1
meshes/furniture/orcfurniture/orctable01.nif	Triangles x851, Num Vertices x1, Data Size x1, Vertex Data x1
meshes/furniture/orcfurniture/orctableround01.nif	Num Big Verts x1, Big Verts x1, Num Big Tris x1, Big Tris x1
meshes/furniture/orcfurniture/orctablesquare01.nif	Triangles x1138, Max x1, Num Big Verts x1, Num Big Tris x1, Num Vertices x1, Data Size x1
meshes/furniture/prisonercarriage/prisonercarriage01.nif	Triangles x2142, Num Vertices x7, Data Size x7, Vertex Data x7, Num Filters x1, Filters x1
meshes/furniture/prisonercarriage/prisonercarriage01static.nif	Triangles x9983, Num Vertices x3, Data Size x3, Vertex Data x3, Max x1, Num Big Verts x1
